pair_id,name_1,name_2,is_duplicate
8636,Hexpol AB (Publ) (OM:HPOL B),IZOLACJA - JAROCIN SPÓŁKA AKCYJNA,0
8637,Popular Rubber Products,Upl Ltd.,0
8638,Boyd Corp. Gaffney Division,Fns Inc.,0
8639,Avebe Nederland B.V.,TOTAL PETROCHEMICALS FRANCE,0
8640,Goob Diseno Y Decoracion Sa De Cv,Ram,0
8641,Roop Rubber Mills,Micro Rubber Industries (P) Ltd.,0
8642,Henkel Ltda,"Song Chen Plastic Co., Ltd. Of Dongguan",0
8643,Sumangal Enterprises.,Al Tec International,0
8644,R1 International (Americas) Inc. 2,Same As,0
8645,Ltd. Lile,H.B Fuller Egymelt,0
8646,"Llc ""Frant",North West Rubber Ltd. Brantford,0
8647,Expeditors Logistics,Chain Logistics,0
8648,Tg Advait India Private Ltd.,Sti Sanoh India Private Ltd.,0
8649,Venti Air Products,"Shanghai Liang Jiang Titanium White Product Co., Ltd.",0
8650,Cbol Corp,Goodyear De Colombia S.A. Deposito,0
8651,Mitsui Chemicals India Private Ltd.,Multiform Chemicals Ltd.,0
8652,210 Brands Inc.,Suzhou Hang In Vibrating Automotive Trim Co.,0
8653,D S International,Mohsin Saad Yahya Qamsit Al Mahri T,0
8654,Jiangsu Easero Logistics Ltd.,"Qingdao Faster International Logistics Co., Ltd.",0
8655,"Std & S Co., Ltd.","Ocean Thermoplastic & Elastomers Pvt., Ltd.",0
8656,Stp Ltd.,Pti Plastic And Rubber Gaskets Inc.,0
8657,"Winning Professional Industrial Tape (Suzhou) Co., Ltd.","Qingdao Zhenhua Industrial International Trade Co., Ltd.",0
8658,Stp Ltd.,"Dentsply India Pvt., Ltd.",0
8659,"Eia Co., Ltd.","Truetzschler India Pvt., Ltd.",0
8660,Stricker Gmb H & Co.Kg,S.R. International,0
8661,Chawla Rubber And Plastic Industries (Pvt),Mil Industries Ltd.,0
8662,D.S International,Bommer Industries Inc.,0
8663,3 M India Ltd.,Petrochem (India),0
8664,Phoenix Industries Ltd.,Bando Chemicals Industries Ltd.,0
8665,Al Madina Hyper Market,Alma Sa,0
8666,"Gti International Pvt., Ltd.","It Cosmetics Co., Ltd., Jiangmen Bo",0
8667,Starke International,C R P Industries Inc.,0
8668,Snf,Madhuram Synthetics Private Ltd.,0
8669,Irish Crests & Embroidery Ltd.,Rogers Corporation,0
8670,"Abn Imp. & Exp. Pvt., Ltd.",Impact International Inc.,0
8671,BMI Group Services GmbH,Bo9stic Co.,0
8672,DITECPESA,LG Chem Ltd.,0
8673,Tag Corporation,Dsv Uti Air & Sea Agenciamento De Transportes Ltda,0
8674,Solar Thermo Tank Asia,Tremco,0
8675,Boko Kokou Marius Services,M2 A,0
8676,Sherwin-Williams ,TechnoNikol Ltd.,0
8677,Ft Synthetics Inc.,"Yisuo ( Suzhou ) Synthetic Material Co., Ltd.",0
8678,Ramesh Enterprises,Jitin Enterprises,0
8679,"Shenzhen Xingyeyuan Plastil Electron Produts Co., Ltd.",Barnet Products Corp.,0
8680,Dsi,Dsv Air Sea Nv,0
8681,Reliance Spg Mills Ltd.,D.S International,0
8682,"Mir International Co., Ltd.",Tomita India,0
8683,Intl Rubber,Hindustan Rubber Industries,0
8684,Ck Rubber Industries Sdn Bhd,R W I Industries (Pvt) Ltd.,0
8685,FAMOS GmbH & Co. KG,Wright Asphalt Products Co.,0
8686,A S International,"Zhejiang Xinhuitian Sports Equipment Co., Ltd.",0
8687,Albemarle Corporation (NYSE:ALB),"ХИМИНВЕСТ ГРУПП, ООО",0
8688,"Xiamen Hong Shenghang Trading Co., Ltd.",Trp International Inc.,0
8689,Eurovia Polska S A,GOTER S.R.L.,0
8690,"Henry Co., Ltd. Shenzhenshihong","Shenzhenshihui Tongfang Co., Ltd.",0
8691,M.B,Sempertrans France Belting Technology,0
8692,Dong Khanh Textile,Supra Textiles Ltd.,0
8693,Agroindustrias De Mapastepec Sa De Cv,Arvind Industrials,0
8694,H.R. International,Allink Transportes Internacionais L,0
8695,Heerema Offshore Services Us,Customer Service,0
8696,Pcs (Pty) Ltd.,Ever Concord Logistics,0
8697,"Kurt Electrical Equipment (Zhuhai) Co., Ltd.",Ibm,0
8698,Energetic Apparel,Incap Sa,0
8699,Vamshi Rubber Ltd.,Gorakh Kali Rubber Udyog Ltd.,0
8700,"United Rubber Industries (India) Pvt., Ltd.",Kkalpana Industries India Ltd.,0
8701,Bhaye Noorani Saib,Le Inoova Sdn Bhd,0
8702,Blastlink Usa,Atul Ltd.,0
8703,Federal Logistics,"Qingdao Xinhongtai Logistics Co., Ltd.",0
8704,Superior Plastics,Llc Plasteks,0
8705,Wli (Usa) Inc.,D.S International,0
8706,Mecords India Ltd.,Gayatree Polymers (India) Llp,0
8707,Sm Imp. & Exp.,"Shen Zhen Fei Teng Imp. & Exp. Trade Co., Ltd.",0
8708,"Yantex (Yantai) Precision Textile Accessories Co., Ltd.",Tata International,0
8709,Fermaq Srl .,Azhr Al Madina Hyper Market Llc,0
8710,"Vee Rubber International Co., Ltd.",Hindustan Rubber(Silvassa),0
8711,"Shanghai Oasis International Trading Co., Ltd.",Dadivres Trading,0
8712,Mexico S.A. De C.V.,Arneses Y Conexiones S.A. De C.V.,0
8713,G & B Trading Co.,Achievable General Trading Llc,0
8714,Xpo Global Logistics,Toc Logistics International Llc,0
8715,"United Rubber Industries (India) Pvt., Ltd.",Better Industrial Ltd.,0
8716,Zahid Enterprises,Rdis Srl,0
8717,General Tyre & Rubber,Federal Corp.,0
8718,Dongguan Silk Imp.& Exp.Co. Ltd.Of Guangdong,Comil Imp. & Exp.,0
8719,Pride International Inc.,Siam Enterprise,0
8720,"Jucheng Shoes Co., Ltd.,Dongguan",Ia S.A D Cv,0
8721,Beaconsfield Footwear Ltd.,Action International,0
8722,GOTER,"Nichireki Co., Ltd. (TSE:5011)",0
8723,Mondi Osterburken GmbH,Vaparoid AG,0
8724,"Qingdao Binjie International Logistics Co., Ltd.",Itc Ltd.,0
8725,Pt Grand Textile Industry,D3 Tape,0
8726,"Cabopol - Polymer Compounds, S.A",Soprema Iberia S.L.,0
8727,Plasticaucho Industries S.A.,Henkel Industrie Ag,0
8728,Dmf Logistics Do Brasil Ltda,Vf Do Brasil Ltda,0
8729,"Ningbo Shanshan Products Co., Ltd.",Bose Sa De Cv,0
8730,"Shanghai Jihong Logistics Co., Ltd.",Juno Logistics,0
8731,"Imperalum - Sociedade Comercial de Revestimentos e Impermeabilizações, S.A.",Synthos Dwory SA,0
8732,I.B. International,"Shanghai Yongguan Adhesive Products Co., Ltd.",0
8733,Banco De Credito E Inversiones Av,Inversiones Coralmar 2009 Ca,0
8734,Naftna Industrija Srbije a.d. (BELEX:NIIS),OMV ALL PLANTS,0
8735,"Mir International Co., Ltd.",Pidilite Speciality Chemicals Bangl,0
8736,Agility Logistics,Fit Logistics Sa De Cv,0
8737,Cmt Spinning Mills Ltd.,Yasmin Spinning Mills Ltd.,0
8738,MARATHON,TÜRMERLEIM GmbH,0
8739,Ilpea Industries Inc.,Shenzhen Vcn Industries Ltd.,0
8740,Pt . Lawe Adyaprima Spinning Mills,Diba Nakh Spinning Co.,0
8741,American Rubber De Colombia Ltda,Ladecol S A,0
8742,Service Industries Ltd.,Usa.,0
8743,Didax Educational Resources,Ecu International Nv,0
8744,Comercializadora Suarez,D.S International,0
8745,Vernol S A,"Premarin Elastomer Technology Co., Ltd. Nantong",0
8746,Xiamen Seashine International Trade,Aspire,0
8747,"Imperial Water Proofing Industries Pvt., Ltd.","Korlead Industries Co., Ltd.",0
8748,Oec Logistics Inc.,P.L.,0
8749,Cano Industries Srl,"Gui Wang Industrial Co., Ltd. Zhangpu",0
8750,Prime Brothers,Orotex Corp.,0
8751,Kc Leisure & Marketing Ltd.,Damco Sea & Air,0
8752,Normet India Private Ltd..,Iigm Private Ltd.,0
8753,Molex De Mexico Sa De Cv,Hawker Beechcraft Services De Mexico S De Rl De Cv,0
8754,In Quest Technology Inc.,Webooook Information Technology,0
8755,Conwell Industries Inc.,Tech Industrials,0
8756,Proaction Products,"Ningbo Taidi Plastic Products Co., Ltd.",0
8757,Giltec Lda,Qingdao Fortune Marine International Logistics Co.， Ltd.,0
8758,Celanese Chemicals Europe GmbH,KIZILIRMAK İNŞAAT ,0
8759,Relaxo Footwears Ltd.,Mars Llc,0
8760,Alex Trading Co.,S.M Trading House Inc.,0
8761,"T.A. Corporation Pvt., Ltd.",Mol Pakistan Oil & Gas Co B.V.,0
8762,Raumedic Inc.,Medima Llc,0
8763,Itc Ltd.,Shenzhen Kerry Yantian Port Logistics Ltd.,0
8764,Shan Dong Jin Yu Industrial Co . Ltd.,Qsr Inc.,0
8765,C.O.I.M. S.p.A.,Mondi Styria GmbH,0
8766,Synthetic Products,"Yuasa Elastomer Products Co., Ltd.",0
8767,Ipex Inc.,Binex Line Corp. Vancouver,0
8768,I And I Inc.,Rubber & Plastic Inc.,0
8769,North American Lighting Inc.,Rrt Medical S.A. De C.V.,0
8770,"Mrito (Shenzhen) Co., Ltd.","Yinghuali Automotive Mould System (Shenzhen) Co., Ltd.",0
8771,Hexion Inc.,Dak Resinas Americas Mexico,0
8772,H.R. International,Ein Shemer Rubber Ind,0
8773,Oun Corporation,Aero Sports Protection Ltd.,0
8774,Hempel Paints India Private Ltd.,Quaker Chemical India Private Ltd.,0
8775,Ge Global Sourcing India Private Ltd.,Gap2,0
8776,Tress A/S,Protective Industries Products In,0
8777,"Perfetti Van Melle India Pvt., Ltd.","Nike India Pvt., Ltd.",0
8778,"Dongguan Wan Tai Rubber Co., Ltd.",M2 A,0
8779,Bitoumina S.A.,"ХИМИНВЕСТ ГРУПП, ООО",0
8780,"Hbs Co., Ltd.",Basf Japan Ltd. 6 10 1 Roppongi,0
8781,Amk 10 Trading Co.,Orien Trading Corp.,0
8782,"A.R.Thermosets Pvt., Ltd.",Afaq For Horses,0
8783,"Wuhu Zhongding Industrial Co., Ltd.",Tech Industrials,0
8784,"Lord Fine Chemical (Shanghai) Co., Ltd.","Liberty Chemicals Pvt., Ltd.",0
8785,Pt . Cimerang Sakura Spinning,Suraiya Spinning Mills Ltd.,0
8786,BITUMTEC (FORMER TOTALERG),tsrc,0
8787,Cookson Electronics Mexico Sa De Cv,Tricab Inc.,0
8788,"Qingdao Free Trade Supply Chain Management Co., Ltd.",Big Eye Trade,0
8789,Sp Electronic Commerce Inc.,"Ncm International Co., Ltd.",0
8790,Sogha Ltd.,Sv Pittie Sohar Textiles (Fzc) Llc,0
8791,"Rohel Chemicals & Compounds Pvt., Ltd.",Lg Chemical Ltd.,0
8792,Longsail Usa Corp.,Logistics Usa Inc.,0
8793,Hussmann American,Nri Inc.,0
8794,Psa Corporation,Industries Papelera Uruguay S.A.,0
8795,Algezera For Spinning,Vynning International,0
8796,Sam International,Samsung Electronics Philippines Corp,0
8797,Nora Systems Inc.,Mahle Industries Thermal Systems,0
8798,Paul Bauder GmbH & Co. KG,TUERMERLEIM,0
8799,Associate Industries Pvt.,Darson Industries (Pvt) Ltd.,0
8800,Indage International Llc,Anupam Rasayan India Ltd.,0
8801,Bnx,Rbn Industries,0
8802,Goter Thermoplastic Compounds Spa,SUPERBETON,0
8803,Ranyal Industries (Pvt) Ltd.,Grindtec Industries (S) Pte Lt,0
8804,A.L.,Hanseatic Container Line Ltd.,0
8805,Shenzhen Comflex Trading Ltd.,Jain Trading Co.,0
8806,Paramelt Veendam Bv,Same As,0
8807,Bommer Industries Inc.,Maggion Industrial De Pneus E Maqui,0
8808,Versalis S.p.A. ,Wallis & Partners Ltd,0
8809,Nishat (Chunian) Ltd.,A.L.,0
8810,Dsa,"Ningbo Cheung Road Auto Parts Co., Ltd.",0
8811,Fourny NV,Naftna Industrija Srbije a.d. (BELEX:NIIS),0
8812,Ri Time Logistics Corp.,Ckp Vision Logistica Do Brasil Ltda,0
8813,Kongsberg Automotive Sro,"T.A. Corporation Pvt., Ltd.",0
8814,Amco Polymers,"Uttam Polyrubs (I) Pvt., Ltd.",0
8815,"Shenzhen Jiameixin Imp.&Exp. Co., Ltd.","Shenzhen Ruifuda Imp. & Exp. Co., Ltd.",0
8816,Acs International Sa De Cv,"Weifang Jia Cheng Digital Materials Co., Ltd.",0
8817,H.R. International,Heritage Group Llc,0
8818,Crp Industries Inc.,Jamnadas Industries,0
8819,"Shanghai Junxin Chemical Co., Ltd.","Qingdao Jinxian Chemicals Co., Ltd.",0
8820,"Shenzhen City Yue Zhi Guang Trading Co., Ltd.",N J International Inc.,0
8821,Es Brasil Logistica Ltda,Ram,0
8822,Lof Inc.,Qingdao Free Trade Zone Jinlai,0
8823,Tanver Enterprise,Reginald Royal Enterprises Ltd.,0
8824,Bracker,Adk International,0
8825,Dsa,Das Switzerland S.A,0
8826,Logistics Usa Inc.,Vanguard Logistics,0
8827,Pentel Of America Ltd.,Lg Chem America Inc.,0
8828,Riclan Sa,Milan Plus Equestrian Equipment Llc,0
8829,Mrf Ltd.,Cooperativa 7 De Setiembre Funsacoop,0
8830,Ri Time Logistics Corp.,Tlr Total Logistics Resource Inc.,0
8831,Chittagong Water Supply And,Oun Corporation,0
8832,Fourny NV,JEBRO,0
8833,A.P.I.,HEXPOL,0
8834,"Xuhuacheng (Suzhou) Composite Plastic Co., Ltd.",H.S.,0
8835,Aegis Logistics Ltd.,Mti Llc,0
8836,Floc Industria E Comercio Ltda,Nad International S A De C V,0
8837,Tirupati General Trading Llc,Federal Corp.,0
8838,Omfa Rubber Pvt.,Samson Rubber Industries,0
8839,Plastic Enterprises,Hussain Enterprises,0
8840,ADRIATICA BITUMI,JSR CORPORATION (TSE:4185),0
8841,"Asia Og Shanghai Science And Technology Co., Ltd.","Fu Science And Technology (Ganzhou) Co., Ltd.",0
8842,Iida(Foshan) Industry?Co. Ltd.,Nrc Industries Ltd.,0
8843,European & Eastern Trade,Ananday Inc.,0
8844,"Idemitsu Composite Engineering Plastics(Guangzhou) Co., Ltd.",Acomon Srl,0
8845,Indage International Llc,Yamaha Music India P. Ltd.,0
8846,Acs International Sa De Cv,Envases Universales De Mexico Sa De Cv,0
8847,Urvi Plastic Industries,"Dongguan Yu Ming Electric Industry Co., Ltd.",0
8848,Artecola Quimica Sa,Chembro Quimica Ltda,0
8849,"Elastochemie Imp. & Exp. Pvt., Ltd.","Hua Thai Imp. & Exp. . Co., Ltd. Zhejiang Source",0
8850,Pcs (Pty) Ltd.,Tosoh Specialty Chemicals Usa Inc.,0
8851,IKO SLOVAKIA,Paul Bauder ag,0
8852,Melcom Ltd.,Dupont Mexico,0
8853,Gladiatore Sport Srl Semplificate,Co. One,0
8854,"Shenzhen Industrial Co., Ltd.",Shenzhen Bluestar Imp.& Exp.Co. Ltd.,0
8855,Ningbo Changhua Auto Products,Nahua S.A De C.V,0
8856,Rinnai America,Htns America Inc.,0
8857,Tristar Food Wholesale Co. Inc.,Uma Foods Llc.,0
8858,Ocean Freight Logistics Inc.,Otx Logistics Inc.,0
8859,ALIBESA,WARDEN ASPHALT,0
8860,Mars Llc,"Shalimar Floorings Pvt., Ltd.",0
8861,"Shenzhen Huadingsheng Imp.&Exp. Trade Co., Ltd.",Dip Plc,0
8862,Celanese Chemicals Europe GmbH,ELASTRON KIMYA,0
8863,Multichem Indus,Zhuhai Xinte Electronic Industrial Co.,0
8864,Burris Philadelphia Inc.,Ace International Ag,0
8865,Parikh International,Parker Hannifin Mfg. Srl,0
8866,Eco Acuicola Sociedad Anonima Cerrada,M2 A,0
8867,Mol Pakistan Oil & Gas Co B.V.,Kriska,0
8868,Dow Chemical International Private Ltd.,Itc Ltd.,0
8869,Rubber & Plastic Inc.,Sree Sree Rubbers & Polymers Private Ltd.,0
8870,Lafargeholcim Bangladesh Ltd.,Sho International,0
8871,"Camel Industries Co., Ltd.","Zhangjiagang Yuansheng Chemical Industry Co., Ltd.",0
8872,Empihatec Comercio E Locacao De Equ,Fas Comercial,0
8873,Paul Bauder ag,SOPREMA Polska Sp. z o.o.,0
8874,Travercol S.A.S,Tess Industria E Comercio Ltda,0
8875,S R International,Cargo Alliance Service,0
8876,Vip Polymers Ltd.,"Americhem Polymer (Suzhou) Co., Ltd.",0
8877,Orotec S.A.,Avr Transportes Internacionais Ltda,0
8878,Industrial Levorin Sa,Cebi Industrias Mexico S.A. De C.V.,0
8879,"Wuxi Qi An Lifesaving & Sports Equipment Co., Ltd.",Ing Bank Nv,0
8880,Maquinados Industriales De Acu&A Sa De Cv,J & K Industries,0
8881,Bochem Sp. z o.o. Zakłady Chemiczne,SOPREMA SOURGES,0
8882,S&A Industries Corp.,Able Tech (Shenzhen) Industries,0
8883,Pte Compounding De Mexico Sa De Cv,Cmi De Mexico International,0
8884,Multichem Indus,"Zhuli Zhiye (Shenzhen) Electronic Industrial Co., Ltd.",0
8885,Hln Rubber Industries Sdn Bhd,Ammbs Industries,0
8886,Synthomer Llc,"Gopi Synthetics Pvt., Ltd.",0
8887,Dong Quang Spinning Corp,"Shoes Co., Ltd., Dongguan Xing Teng",0
8888,Saprose Textiles Private Ltd.,Astron Polymers Private Ltd.,0
8889,Protex S.A.,Pottekkattu Rubbers Private Ltd.,0
8890,Rymar Synthetic Grass,"Jmf Synthetics India Pvt., Ltd.",0
8891,American Trading Co. Japan Ltd.,Km Trading Co Llc,0
8892,Panefri Industrial (Thailand) Co. L,Auto Industries Ltd.,0
8893,Abb Inc.,Samson Rubber Products,0
8894,Sunny Enterprises,Sankalp Enterprises,0
8895,Barwar Trading Co.,Ag Trading Co.,0
8896,"Road To Rubber Technology (Shenzhen) Co., Ltd.","M K Teknology 1 Pvt., Ltd.",0
8897,Eet,Leschaco Agente De Transportes E,0
8898,Com. International Ltda,United Parcel Service De Mexico Sa De Cv,0
8899,A.L.,"Shanghai Rundu Industrial Co., Ltd.",0
8900,RASCO BITUMENTECHNIC GMBH,SUPER BETON,0
8901,"Eia Co., Ltd.",Rouage Communication,0
8902,"Guangdong Lang Day Special Fiber Co., Ltd.",Ibm,0
8903,Kip Chemicals,Akzo Nobel Functional Chemicals Llc,0
8904,Oriental Trading Co. Inc.,Haddadin General Trading Llc,0
8905,Jitin Enterprises,Epic Enterprises Inc.,0
8906,South Service Trading Sa,Taraki S.A.S. # 1341,0
8907,Intl Motors Ltd.,Nrf Distributors Old Begrade,0
8908,"Lianhuitai Plastics (Shenzhen) Co., Ltd.",Ace Plastics,0
8909,"Shanghai Sparkle Trading Co., Ltd.",Rubber Trading Corp.,0
8910,COLAS CZECHY,Sinopec,0
8911,"Dongyang Asia (Tianjin) Co., Ltd.","T.A. Corporation Pvt., Ltd.",0
8912,"Shanghai Kunchen Trading Co., Ltd.","Shanghai Reway International Trade Co., Ltd.",0
8913,Polichemi S.L. Tax Id B60639358,Polichemi S.L. Carretera De,0
8914,"Faac (Shanghai) Gates & Doors Automation Co., Ltd.",Avilon Ltd.,0
8915,Manufacturas Vista Al Mar S.A.,Manufactura Boliviana S.A.,0
8916,Ltd. Lile,Alkan Textile,0
8917,Groz Beckert Carding (Wuxi) Co.,Dip Plc,0
8918,Ana De Mexico Sa De Cv,Omya Mexico Sa De Cv,0
8919,"Guangzhou Free Trade Zone Baotong Storing & Transportation Co., Ltd.",Alstom Transport Inc.,0
8920,Asa International,A W Baxter Ghana Ltd.,0
8921,Hoang Cau Trading Jsc,Al Bashir Trading Co.,0
8922,Kumho America Technical Center,Africatex Sa,0
8923,Aramis Rugby Ltd.,Kami Corp.,0
8924,Dycon Chemicals,Emirates Chemicals Llc,0
8925,Prince International,Bharat Enterprises,0
8926,Jsr Trading Inc.,Dadivres Trading,0
8927,Sportworx 2012 Ltd.,Shenzhen Fluent Sports Product,0
8928,N J International Inc.,Ni Met Polymers Inc.,0
8929,Herramientas E Insumos Compania Ltda,S.R. International,0
8930,K.G. Enterprises,Plastic Enterprises,0
8931,Mll,Lloyd Shoe,0
8932,Avk International A/S.,Pt Bintang Makmur Sentosa Textil In,0
8933,Eps Resin,Siemens Gamesa Renewable,0
8934,Global Marketing Group De Mexico Sa De Cv,Mrf Corporation,0
8935,Aspire Industries,Daraju Industries,0
8936,Stp Ltd.,Zhangjiagang Goodtire Rubber Industries,0
8937,Fourny NV,PLASTAY GROUP,0
8938,"Riddhi Siddhi Textile Mills Pvt., Ltd.",Tex Tre Srl,0
8939,Ehsb Enterprises Inc. Dba,Aanu Enterprises,0
8940,Global Hirt Suministros Y Servicios De La Industria S.A. De C.V.,Sto Corp,0
8941,Jci Logistics Llc,"Qingdao Sinotrans Bounded Warehousing Logistics Co., Ltd.",0
8942,"Eia Co., Ltd.",Ruian City The New Special Horse Home Ltd.,0
8943,Jsr America Inc.,Shin Etsu Silicone Of America,0
8944,Johns Manville Gmbh,porr ag,0
8945,Fiona Group,Sati Group Sp A .,0
8946,Trb International,Canterbury Of New Zealand,0
8947,"Rompa Shunxing (Jiangmen) Plastic Co., Ltd.",Ict,0
8948,Joss Holding B.V.,MARATHON,0
8949,Kia Inc.,Crocs India Private Ltd.,0
8950,Metso India Private Ltd.,Africatex Sa,0
8951,DUKT,Suncor Energy Inc. (TSX:SU),0
8952,Hae In Corp.,Reda Industrial Materials Fze,0
8953,Great World Express Corp.,Tss Corp.,0
8954,Sujan Industries,"Indus ""Rti"" Llc",0
8955,Kgm Industries Ltd.,Balkrishna Industria Ltd.,0
8956,Industries Bank Of,Supreme Industries Ltd.,0
8957,Planika Flex D.O.O,K Flex Usa,1
8958,Faurecia Sistemas Automotrices De,Prince International,0
8959,B.C,Cic Centre Metier International,0
8960,Shashvat Trading Ltd.,Yaf Trading,0
8961,Julmor Representaciones & Cia Ltda,R.I.Intl,0
8962,A S International,Nieuw Statendam,0
8963,Stp Ltd.,Overseas Logistics,0
8964,BASF Central Asia LLP,tsrc,0
8965,Imran Dyeings,Fns Inc.,0
8966,Ami Stadium Gate F,"Gti International Pvt., Ltd.",0
8967,Goessl Flooring Inc.,"Lusocopla - Fábrica de Colas Industriais, Lda",0
8968,Trade Of Amta Dba Boxer Tools Inc.,I B International,0
8969,India In Style Ltd.,Afi International Inc.,0
8970,Trelleborg Santana De Parnaiba Ind & Comer De Solucoes,Afi International Inc.,0
8971,"Carlisle Coatings & Waterproofing, Inc.",SUPERBETON S.P.A.,0
8972,"Jinan Printing Ink Co., Ltd.","Shenzhen Tianhong Printing Co., Ltd.",0
8973,Paleteras Unidas Inc.,Uci Inc.,0
8974,Suptec S A,Supreme Garments Inc.,0
8975,MOL Magyar Olaj- es Gazipari Nyilvanosan Mukodo Reszvenytarsasag (BUSE:MOL) - MOL Magyar Olaj és Gázipari Nyilvánosan Működő Részvénytársaság,Vetroasfalto S.p.a.,0
8976,Prt Ltd. Inc.,Ocean Express International,0
8977,Laminate Technologies Inc.,"Shenzhen Yasu Plastics Technology Co., Ltd.",0
8978,Afi International Inc.,"Weihai Highfield Boats Co., Ltd.",0
8979,Newtral Mexico Sa De Cv,Ram International,0
8980,Cherubin Rubber Corp Sterling,K.S. Rubbers,0
8981,IKO,IKO SLOVAKIA,1
8982,Antai Hardware And Plastic Tooling (Shenzhen) Co. Ltd.,Ilg,0
8983,Constructora Hernan Solis Sociedad De Responsabilidad Limitada,Ttrc Inc.,0
8984,Base Metal International Fze,Asa International,0
8985,"Ning Bo Optimization Plastics Technology Co., Ltd.","Harmony Plastic Pvt., Ltd.",0
8986,Rizwan Trading Co.,Sanjay Trading Co. Llc,0
8987,"Celanese (Shanghai) Intl Trading Co., Ltd.",Rapid Cool Trading Co L L C,0
8988,Geodis Mexico S.A. De C.V.,Icvo S.A.S,0
8989,Cesar Iglesias C. Por A.,S.C. Sports,0
8990,Logistics Usa Inc.,Cargozone Logistics Inc.,0
8991,H.R. International,Superlite Jointings Private Ltd.,0
8992,Technocraft Industries (India) Ltd.,Jenessco Industries Inc.,0
8993,Productos De Mantenimiento Y,Parkway Products De Mexico S De Rl De Cv,0
8994,Weatherbeeta (Pty) Ltd.,Eterna S A,0
8995,"Shanghai Prevision Chemicals Co., Ltd.","Shanghai Yi Duo Ke Chemical Co., Ltd.",0
8996,Industrias Panama Boston S.A.,S K International,0
8997,Jothi Stores & Flower Shop,Our Shoes,0
8998,Bando Chemicals Industries Ltd.,"Omnova Performance Chemicals Trading (Shanghai) Co., Ltd.",0
8999,"Sangram Auto Components Pvt., Ltd.","Ningbo Huaxiang Automotive Component Research And Development Co., Ltd.",0
9000,"Reinforced Earth Co., Ltd.",Ace International Ag,0
9001,Importaciones Exportaciones,Itc Ltd.,0
9002,Covestro Industria E Comercio De Polimeros Ltda,Baungarten Industria E Comercio Ltda,0
9003,INDEX S.p.A.,TIM IZOLIRKA ,0
9004,K.M. Trading Co. Llc.,Equipment Trading & Contracting Co.,0
9005,Falcon Distribution Co.,Peanut Imp. And Distribution Co.,0
9006,Mactac Europe Sprl,Rtp Co.,0
9007,"Guangzhou Rihang Electronics Co., Ltd.",Plexus Electronica S De Rl De Cv,0
9008,Wellcare Trading & Contracting Will,Emo Trans Inc.,0
9009,Arcus Industries (Pty) Ltd.,Micro Rubber Industries (P) Ltd.,0
9010,Fuji Silvertech Concerte Private Ltd.,Intuitive Commerce Private Ltd.,0
9011,Pacific Road Logistics,Wind Logistics,0
9012,"Ctbc Bank Co., Ltd. Ho Chi Minh City",Hsbc Bank Plc,0
9013,A S International,Task Logistica Transportes Nacionais E Internacionais L,0
9014,All Rubber Tmh (Pty) Ltd.,"Supple Rubber Chemical Pvt., Ltd.",0
9015,Cikautxo India Private Ltd.,Itw India Private Ltd.,0
9016,Testing Service Group Sociedad Anonima C,Dsi,0
9017,Al Wadaah Marine Service Co.,Ever Nice Inc.,0
9018,PORR,SUPERBETON,0
9019,Chosen Cargo Services Ltd.,Nri Inc.,0
9020,Kanha Enterprises,Eskay Enterprises,0
9021,Scintex,"Shenzhen Shilin Through Science And Technology Co., Ltd.",0
9022,So.L. Termoplasticos S.A. De C.V.,Cbc Plastics S.A.,0
9023,Angle Industries Ltd.,Xpress Industrial S De R.L. De C.V.,0
9024,"Eia Co., Ltd.",Correias Mercurio S A,0
9025,Kenza Trading,Focha Trading L L C,0
9026,"Mona Plastics Pvt., Ltd.","Chinese Union Metal & Plastic (Shenzhen) Co., Ltd.",0
9027,Oriental Rubber Industries Sa,"Suyog Rubber (India) Pvt., Ltd.",0
9028,C Trans Srl,Us Pacific Transport Inc.,0
9029,Bel Inc.,Delex Stereo Private Ltd.,0
9030,Mars International Inc.,Adil Polymars,0
9031,Dc Logistics Brasil Ltda,Fm Global Logistics (Kul) Sdn Bhd.,0
9032,Psa Corporation,Quimica Y Adhesivos Patel Ltda,0
9033,"Jiangsu Sainty International Group Machinery Imp. & Exp. Co., Ltd.",Wuxi Vigour Machinery Imp. & Exp. Co.,0
9034,A.P.I. APPLICAZIONI PLASTICHE INDUSTRIALI S.P.A.,Joss Holding B.V.,0
9035,"Longli Grand International Trading Co., Ltd.",Amk 10 Trading Co.,0
9036,"Guangdong Li Yu Yi Shoes Co., Ltd.",Gap Inc.,0
9037,Han's Sports,Gv Produtos Esportivos Ltda,0
9038,Horizon Rubber Products,Lexington Rubber Group Jasper Ga,0
9039,Halliburton Latin America S.A. Llc,Indage International Llc,0
9040,Mason Industries,Armstrong World Industries,0
9041,Spedition K.H.Dietrich,Dip Plc,0
9042,Aa Spinning Mills Ltd.,H.S.,0
9043,"Huizhou City Industrial Co., Ltd. Tianchang","Ncm International Co., Ltd.",0
9044,Ideal Produtos Quimicos Ltda,Llc Itc,0
9045,Blufixx GmbH,Soprema sas,0
9046,Atc Tires Private Ltd.,Indo Cool Composites Private Ltd.,0
9047,Fcc Logistics Inc.,"Xiamen Jian Fa Bonded Logistics Co., Ltd.",0
9048,Gapi Usa Inc.,"Shanghai Star Garden Imp.&Exp. Co., Ltd.",0
